rgb,cmyk,url,dark,ral,nameDE,nameEN,range
414844,9 0 5 71,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-30-05/7851,0,160 30 05,Sattoliv,Rich olive,Grüntöne
3D4A42,17 0 10 70,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-30-10/7852,0,160 30 10,Exklusivgrün,Exclusive green,Grüntöne
374A3F,25 0 14 70,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-30-15/7853,0,160 30 15,Blattgrün,Leaf green,Grüntöne
304C3C,36 0 21 70,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-30-20/7854,0,160 30 20,Bergminze,Mountain mint,Grüntöne
2D4E3A,42 0 25 69,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-30-25/7855,0,160 30 25,Ordnungsgrün,Order green,Grüntöne
275038,51 0 30 68,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-30-30/7856,0,160 30 30,Trollgrün,Troll green,Grüntöne
1E5035,62 0 33 68,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-30-35/7857,0,160 30 35,Spieltischgrün,Card table green,Grüntöne
195235,69 0 35 67,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-30-40/7858,0,160 30 40,Zitronenmelissengrün,Lemon balm green,Grüntöne
58605B,8 0 5 62,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-40-05/7859,0,160 40 05,Jaspisgrün,Jasper green,Grüntöne
516159,16 0 8 61,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-40-10/7860,0,160 40 10,Sibirischgrün,Siberian green,Grüntöne
4C6356,23 0 13 61,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-40-15/7861,0,160 40 15,Gurkengrün,Cucumber green,Grüntöne
466353,29 0 16 61,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-40-20/7862,0,160 40 20,Serbischgrün,Serbian green,Grüntöne
416450,34 0 19 60,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-40-25/7863,0,160 40 25,Schwarzkiefergrün,Black pine green,Grüntöne
3C674E,41 0 24 59,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-40-30/7864,0,160 40 30,Kürbisgrün,Pumpkin green,Grüntöne
36694C,48 0 27 58,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-40-35/7865,0,160 40 35,Jademuschelgrün,Jade mussel green,Grüntöne
326B4C,53 0 28 58,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-40-40/7866,0,160 40 40,Kleegrün,Clover green,Grüntöne
296846,60 0 32 59,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-40-45/7867,0,160 40 45,Froschgrün,Frog green,Grüntöne
1D6A43,72 0 36 58,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-40-50/7868,0,160 40 50,Universalgrün,Universal green,Grüntöne
1B6D43,75 0 38 57,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-40-55/7869,0,160 40 55,Säuleneichengrün,Column of oak green,Grüntöne
6F7772,6 0 4 53,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-50-05/7870,0,160 50 05,Arktisflechtengrün,Arctic lichen green,Grüntöne
687870,13 0 6 52,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-50-10/7871,0,160 50 10,Atlaszedergrün,Atlas cedar green,Grüntöne
647C6E,19 0 11 51,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-50-15/7872,0,160 50 15,Steinzypressengrün,Stone cypress green,Grüntöne
5E7E6C,25 0 14 50,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-50-20/7873,0,160 50 20,Wacholdergrün,Juniper green,Grüntöne
587E68,30 0 17 50,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-50-25/7874,0,160 50 25,Sportplatzgrün,Sports field green,Grüntöne
538166,35 0 20 49,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-50-30/7875,0,160 50 30,Freizeitgrün,Leisure green,Grüntöne
4F8364,39 0 23 48,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-50-35/7876,0,160 50 35,Adamingrün,Adamite green,Grüntöne
468362,46 0 25 48,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-50-40/7877,0,160 50 40,Metallgrün,Metallic green,Grüntöne
438661,50 0 27 47,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-50-45/7878,0,160 50 45,Vitalgrün,Vital green,Grüntöne
3A865D,56 0 30 47,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-50-50/7879,0,160 50 50,Golfgrün,Golf green,Grüntöne
35885C,61 0 32 46,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-50-55/7880,0,160 50 55,Islandgrün,Iceland green,Grüntöne
2A8758,68 0 34 47,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-50-60/7881,0,160 50 60,Echttürkis,Real turquoise,Grüntöne
88908B,5 0 3 43,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-60-05/7882,1,160 60 05,Sandsteingraugrün,Sandstone grey green,Grüntöne
819289,11 0 6 42,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-60-10/7883,1,160 60 10,Schiefergrün,Slate green,Grüntöne
7C9687,17 0 10 41,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-60-15/7884,1,160 60 15,Mildgrün,Mild green,Grüntöne
769784,21 0 12 40,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-60-20/7885,1,160 60 20,Douglasiengrün,Douglas fir green,Grüntöne
719A80,26 0 16 39,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-60-25/7886,1,160 60 25,Praxisgrün,Practice green,Grüntöne
6B9B7F,30 0 18 39,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-60-30/7887,1,160 60 30,Memphisgrün,Memphis green,Grüntöne
669E7D,35 0 20 38,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-60-35/7888,1,160 60 35,Werbegrün,Advertising green,Grüntöne
5F9D7A,39 0 22 38,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-60-40/7889,0,160 60 40,Jägergrün,Hunter green,Grüntöne
5AA178,44 0 25 36,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-60-45/7890,1,160 60 45,Linoleumgrün,Linoleum green,Grüntöne
51A075,49 0 26 37,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-60-50/7891,1,160 60 50,Sittichgrün,Parakeet green,Grüntöne
4C9F70,52 0 29 37,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-60-55/7892,0,160 60 55,Smaragdhellgrün,Emerald light green,Grüntöne
45A26F,57 0 31 36,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-60-58/7893,0,160 60 58,Alhambragrün,Alhambra green,Grüntöne
A2ABA6,5 0 2 32,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-70-05/7894,1,160 70 05,Grünlichgrau,Greenish grey,Grüntöne
9BAEA3,10 0 6 31,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-70-10/7895,1,160 70 10,Schwachgrün,Weak green,Grüntöne
94B09F,15 0 9 30,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-70-15/7896,1,160 70 15,Andeerschiefer,Andean slate,Grüntöne
90B29D,19 0 11 30,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-70-20/7897,1,160 70 20,Keramikgrün,Ceramic green,Grüntöne
8BB69C,23 0 14 28,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-70-25/7898,1,160 70 25,Wassergrün,Water green,Grüntöne
84B79A,27 0 15 28,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-70-30/7899,1,160 70 30,Bergseegrün,Mountain lake green,Grüntöne
7DB897,32 0 17 27,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-70-35/7900,1,160 70 35,Amerikanischgrün,American green,Grüntöne
78BB94,35 0 20 26,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-70-40/7901,1,160 70 40,Technotürkis,Techno turquoise,Grüntöne
71BD91,40 0 23 25,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-70-45/7902,1,160 70 45,Grellgrün,Garish green,Grüntöne
6BBE91,43 0 23 25,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-70-50/7903,1,160 70 50,Malachitgrün,Malachite green,Grüntöne
BDC6C0,4 0 3 22,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-80-05/7904,1,160 80 05,Nebelgrün,Fog green,Grüntöne
B6C9BE,9 0 5 21,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-80-10/7905,1,160 80 10,Jademattgrün,Matte jade green,Grüntöne
AFCCBB,14 0 8 19,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-80-15/7906,1,160 80 15,Sonnengrün,Sun yellow,Grüntöne
A9CEB8,17 0 10 19,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-80-20/7907,1,160 80 20,Federngrün,Feather green,Grüntöne
A5D0B7,20 0 12 18,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-80-25/7908,1,160 80 25,Mentholgrün,Menthol green,Grüntöne
A1D4B5,24 0 14 16,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-80-30/7909,1,160 80 30,Seidengrün,Silk green,Grüntöne
C9D3CC,4 0 3 17,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-85-05/7910,1,160 85 05,Leichtgrün,Light green,Grüntöne
C2D6C9,9 0 6 16,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-85-10/7911,1,160 85 10,Glimmergrün,Micaceous green,Grüntöne
BEDAC7,12 0 8 14,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-85-15/7912,1,160 85 15,Mondsteingrün,Moonstone green,Grüntöne
DAE3DB,3 0 3 10,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-90-05/7913,1,160 90 05,Aquarellweiß,Watercolour white,Grüntöne
D3E7D8,8 0 6 9,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-90-10/7914,1,160 90 10,Mondscheingrün,Moonlight green,Grüntöne
CDE9D5,12 0 8 8,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-90-15/7915,1,160 90 15,Gletscherwassergrün,Glacial water green,Grüntöne
E0EBE6,4 0 2 7,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-160-93-05/7916,1,160 93 05,Bergkristallsilber,Mountain crystal silver,Grüntöne
25342F,28 0 9 79,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-20-10/7917,0,170 20 10,Tiefgrün,Deep green,Grüntöne
21362E,38 0 14 78,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-20-15/7918,0,170 20 15,Intensivgrün,Intense green,Grüntöne
1A372E,52 0 16 78,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-20-20/7919,0,170 20 20,Wagengrün,Coach green,Grüntöne
153C2E,64 0 23 76,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-20-25/7920,0,170 20 25,Offroadgrün,Off-road green,Grüntöne
3B4B44,21 0 9 70,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-30-10/7921,0,170 30 10,Granatschwarzgrün,Garnet black green,Grüntöne
334C42,32 0 13 70,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-30-15/7922,0,170 30 15,Dunkelgrün,Dark green,Grüntöne
2E4B41,38 0 13 70,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-30-20/7923,0,170 30 20,Distelgrün,Thistle green,Grüntöne
264F41,51 0 17 69,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-30-25/7924,0,170 30 25,Himbeerblattgrün,Raspberry leaf green,Grüntöne
224F40,56 0 18 69,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-30-30/7925,0,170 30 30,Chrysokolldunkelgrün,Chrysocolla dark green,Grüntöne
175141,71 0 19 68,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-30-35/7926,0,170 30 35,Trappergrün,Trapper green,Grüntöne
0D5240,84 0 21 67,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-30-40/7927,0,170 30 40,Permanentgrün,Permanent green,Grüntöne
4F6059,17 0 7 62,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-40-10/7928,0,170 40 10,Chalcedongrün,Chalcedony green,Grüntöne
496158,24 0 9 61,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-40-15/7929,0,170 40 15,Schlossgrün,Palace green,Grüntöne
436458,33 0 11 60,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-40-20/7930,0,170 40 20,Breitwegerichgrün,Plantain green,Grüntöne
3E6556,38 0 14 60,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-40-25/7931,0,170 40 25,Erzgebirgsgrün,Ore mountains green,Grüntöne
396957,45 0 17 58,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-40-30/7932,0,170 40 30,Traktorgrün,Tractor green,Grüntöne
2F6854,54 0 19 59,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-40-35/7933,0,170 40 35,Viktoriagrün,Victoria green,Grüntöne
256954,64 0 20 58,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-40-40/7934,0,170 40 40,Gerätegrün,Device green,Grüntöne
1C6A54,73 0 20 58,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-40-45/7935,0,170 40 45,Umweltgrün,Environmental green,Grüntöne
176950,78 0 23 58,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-40-50/7936,0,170 40 50,Vegangrün,Vegan green,Grüntöne
677973,14 0 4 52,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-50-10/7937,0,170 50 10,Rödelerzgrün,Bournonite green,Grüntöne
617D71,22 0 9 50,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-50-15/7938,0,170 50 15,Fuchsitgrün,Fuchsite green,Grüntöne
5B7D70,27 0 10 50,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-50-20/7939,0,170 50 20,Brombeerblattgrün,Blackberry leaf green,Grüntöne
547F6E,33 0 13 50,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-50-25/7940,0,170 50 25,Turmalinblau,Tourmaline blue,Grüntöne
4C816E,41 0 14 49,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-50-30/7941,0,170 50 30,Traumgrün,Dream green,Grüntöne
46816D,45 0 15 49,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-50-35/7942,0,170 50 35,Akzentgrünblau,Accent green blue,Grüntöne
3C846A,54 0 19 48,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-50-40/7943,0,170 50 40,Spektralgrün,Spectral green,Grüntöne
37846B,58 0 18 48,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-50-45/7944,0,170 50 45,Stockentengrün,Mallard green,Grüntöne
2A8769,68 0 22 47,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-50-50/7945,0,170 50 50,Chagallgrün,Chagall green,Grüntöne
208568,75 0 21 47,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-50-55/7946,0,170 50 55,Absinthtürkis,Absinthe turquoise,Grüntöne
7F928B,13 0 4 42,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-60-10/7947,1,170 60 10,Quantumgrün,Quantum green,Grüntöne
7A958A,18 0 7 41,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-60-15/7948,1,170 60 15,Bitterkleegrün,Bitter clover green,Grüntöne
719889,25 0 9 40,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-60-20/7949,1,170 60 20,Cyperngrün,Cyprus green,Grüntöne
6C9889,28 0 9 40,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-60-25/7950,1,170 60 25,Saftiggrün,Succulent green,Grüntöne
649A87,35 0 12 39,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-60-30/7951,1,170 60 30,Lebendiggrün,Vibrant green,Grüntöne
5D9E87,41 0 14 38,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-60-35/7952,0,170 60 35,Klimtgrün,Klimt green,Grüntöne
569E85,45 0 15 38,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-60-40/7953,0,170 60 40,Persischgrün,Persian green,Grüntöne
4E9E83,50 0 17 38,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-60-45/7954,0,170 60 45,Sportgrün,Sport green,Grüntöne
47A185,55 0 17 36,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-60-50/7955,1,170 60 50,Aktivgrün,Active green,Grüntöne
9AAEA6,11 0 4 31,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-70-10/7956,1,170 70 10,Liebstöckelgrün,Lovage green,Grüntöne
93B0A4,16 0 6 30,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-70-15/7957,1,170 70 15,Chrysopalhellgrün,Chrysopal light green,Grüntöne
8CB4A4,22 0 8 29,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-70-20/7958,1,170 70 20,Quellgrün,Source green,Grüntöne
87B6A2,25 0 10 28,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-70-25/7959,1,170 70 25,Orientmosaikgrün,Orient mosaic green,Grüntöne
7EB8A3,31 0 11 27,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-70-30/7960,1,170 70 30,Minzkaltgrün,Mint cold green,Grüntöne
77B89F,35 0 13 27,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-70-35/7961,1,170 70 35,Emeraldgrün,Emerald green,Grüntöne
70B99E,39 0 14 27,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-70-40/7962,1,170 70 40,Expressionismusgrün,Expressionism green,Grüntöne
B6CAC2,9 0 3 20,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-80-10/7963,1,170 80 10,Fluoritblau,Fluorite blue,Grüntöne
ADCDC1,15 0 5 19,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-80-15/7964,1,170 80 15,Schwimmbadgrün,Swimming pool green,Grüntöne
A8D2C0,20 0 8 17,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-80-20/7965,1,170 80 20,Himmelgrün,Sky green,Grüntöne
9FD1BE,23 0 9 18,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-80-25/7966,1,170 80 25,Larimargrün,Larimar green,Grüntöne
C9D5D0,5 0 2 16,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-85-05/7967,1,170 85 05,Silikathelltürkis,Silicate light turquoise,Grüntöne
C3D9CF,10 0 4 14,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-85-10/7968,1,170 85 10,Topasgrün,Topaz green,Grüntöne
BBDBCC,14 0 6 14,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-85-15/7969,1,170 85 15,Kühlschrankgrün,Refrigerator green,Grüntöne
B4DDCB,18 0 8 13,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-85-20/7970,1,170 85 20,Kristallglasgrün,Crystal glass green,Grüntöne
D9E3DD,4 0 2 10,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-90-05/7971,1,170 90 05,Kristallsalzweiß,Crystal salt white,Grüntöne
D1E7DC,9 0 4 9,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-90-10/7972,1,170 90 10,Türkisweiß,Turquoise white,Grüntöne
E2ECE7,4 0 2 7,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-170-93-05/7973,1,170 93 05,Schneekristallgrün,Snow crystal green,Grüntöne
2D3634,16 0 3 78,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-180-20-05/7974,0,180 20 05,Pechgrün,Pitch green,Grüntöne
253532,30 0 5 79,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-180-20-10/7975,0,180 20 10,Lackgrün,Lacquer green,Grüntöne
1D3532,45 0 5 79,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-180-20-15/7976,0,180 20 15,Zaungrün,Fence green,Grüntöne
123633,66 0 5 78,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-180-20-20/7977,0,180 20 20,Myrtengrün,Myrtle green,Grüntöne
424A49,10 0 1 70,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-180-30-05/7978,0,180 30 05,Amazonasgrün,Amazon green,Grüntöne
394A46,22 0 5 70,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-180-30-10/7979,0,180 30 10,Sattgrautürkis,Rich grey turquoise,Grüntöne
334C47,32 0 6 70,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-180-30-15/7980,0,180 30 15,Tafelgrün,Blackboard green,Grüntöne
2C4D47,42 0 7 69,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-180-30-20/7981,0,180 30 20,Schwedengrün,Swedish green,Grüntöne
254F48,53 0 8 69,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-180-30-25/7982,0,180 30 25,Fjordgrün,Fjord green,Grüntöne
1A4F48,67 0 8 69,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-180-30-30/7983,0,180 30 30,Stadtgrün,Urban green,Grüntöne
135049,76 0 8 68,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-180-30-35/7984,0,180 30 35,Dschungelgrün,Jungle green,Grüntöne
565F5D,9 0 2 62,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-180-40-05/7985,0,180 40 05,Erdgrün,Earth green,Grüntöne
4E615D,19 0 4 61,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-180-40-10/7986,0,180 40 10,Kiefergrün,Pine green,Grüntöne
47635D,28 0 6 61,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-180-40-15/7987,0,180 40 15,Forstgrün,Forest greenery,Grüntöne
40655E,36 0 6 60,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-180-40-20/7988,0,180 40 20,Meergrün,Sea green,Grüntöne
39665E,44 0 7 60,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-180-40-25/7989,0,180 40 25,Eukalyptusgrün,Eucalyptus green,Grüntöne
2E675F,55 0 7 59,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-180-40-30/7990,0,180 40 30,Efeufrischgrün,Fresh ivy green,Grüntöne
25665D,63 0 8 60,https://www.ral-farben.de/farbe/ral-design-system-plus/ral-180-40-35/7991,0,180 40 35,Chrysokollmittelgrün,Chrysocolla medium green,Grüntöne
